date;categoryName;payee;comment;outcomeAccountName;outcome;outcomeCurrencyShortTitle;incomeAccountName;income;incomeCurrencyShortTitle;createdDate;changedDate;qrCode
2024-03-13;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"158.99";RUB;"Тиньк";"0";RUB;"2024-03-13 19:05:36";"2024-03-13 21:28:49";
2024-03-13;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"393.8";RUB;"Тиньк";"0";RUB;"2024-03-13 19:12:50";"2024-03-13 21:28:49";
2024-03-13;;;;"Тиньк";"50000";RUB;"Инвестиции ";"50000";RUB;"2024-03-13 17:17:57";"2024-03-13 23:37:35";
2024-03-13;;;;"Тиньк";"50000";RUB;"Инвестиции ";"50000";RUB;"2024-03-13 17:06:21";"2024-03-13 23:37:35";
2024-03-13;;;;"Тиньк";"100000";RUB;"Инвестиции ";"100000";RUB;"2024-03-13 17:04:04";"2024-03-13 23:37:35";
2024-03-13;"Зарплата";"Перевод собственных средств на счет. НДС не облагается.";;"Тиньк";"0";RUB;"Тиньк";"300000";RUB;"2024-03-13 17:03:09";"2024-03-13 17:22:25";
2024-03-13;;;;"Тиньк";"100000";RUB;"Сбережения";"100000";RUB;"2024-03-13 17:19:53";"2024-03-13 23:37:35";
2024-03-13;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"873.25";RUB;"Тиньк";"0";RUB;"2024-03-13 14:01:30";"2024-03-13 17:22:25";
2024-03-13;"Еда / Фастфуд/обед/кофе";"Doner House";;"Тиньк";"640";RUB;"Тиньк";"0";RUB;"2024-03-13 13:06:26";"2024-03-13 23:37:35";
2024-03-12;"Озонинг";"Перевод по запросу самому себе";;"Тиньк";"2000";RUB;"Тиньк";"0";RUB;"2024-03-12 20:54:41";"2024-03-12 21:13:51";
2024-03-12;"Аптека";"VITA APTEKA N4714";;"Тиньк";"419";RUB;"Тиньк";"0";RUB;"2024-03-12 19:55:35";"2024-03-12 20:49:49";
2024-03-12;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"33.45";RUB;"Тиньк";"0";RUB;"2024-03-12 19:54:32";"2024-03-12 20:49:49";
2024-03-12;"Еда / Продукты";"PEREKRESTOK SLAVYANSKI";;"Тиньк";"347.98";RUB;"Тиньк";"0";RUB;"2024-03-12 16:03:37";"2024-03-12 16:23:05";
2024-03-12;"Еда / Продукты";"PEREKRESTOK";;"Тиньк";"559.04";RUB;"Тиньк";"0";RUB;"2024-03-12 15:33:27";"2024-03-12 20:00:02";
2024-03-12;"Уборочка";"Алтынай К.";;"Тиньк";"3000";RUB;"Тиньк";"0";RUB;"2024-03-12 14:31:36";"2024-03-12 14:40:31";
2024-03-11;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"39.99";RUB;"Тиньк";"0";RUB;"2024-03-11 18:27:01";"2024-05-09 13:24:45";
2024-03-11;"Еда / Продукты";"PEREKRESTOK SLAVYANSKI";;"Тиньк";"288.19";RUB;"Тиньк";"0";RUB;"2024-03-11 18:41:36";"2024-03-11 20:57:17";
2024-03-11;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"205";RUB;"Тиньк";"0";RUB;"2024-03-11 14:47:02";"2024-03-11 15:55:01";
2024-03-11;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"144.65";RUB;"Тиньк";"0";RUB;"2024-03-11 14:52:41";"2024-05-09 13:24:45";
2024-03-11;"Еда / Фастфуд/обед/кофе";"drinkit";;"Тиньк";"290";RUB;"Тиньк";"0";RUB;"2024-03-11 12:33:25";"2024-03-11 15:55:01";
2024-03-10;"Отдых и развлечения и приколы";"Sputnik8.com";;"Тиньк";"360";RUB;"Тиньк";"0";RUB;"2024-03-10 19:40:43";"2024-03-10 23:11:31";
2024-03-10;"Озонинг, Подарки";"Перевод по запросу самому себе";"Пилинг";"Тиньк";"3000";RUB;"Тиньк";"0";RUB;"2024-03-10 15:20:08";"2024-03-11 10:57:02";
2024-03-09;"Еда";"Plus";;"Pay card";"1";RUB;"Pay card";"0";RUB;"2024-03-09 18:46:31";"2024-05-29 20:02:12";
2024-03-09;;;;"Тиньк";"70000";RUB;"Сбережения";"70000";RUB;"2024-03-09 21:36:52";"2024-03-10 23:12:14";
2024-03-09;"Еда / Продукты";"VKUSVILL 2718_5";"Мороженое";"Тиньк";"177";RUB;"Тиньк";"0";RUB;"2024-03-09 20:32:27";"2024-03-11 10:48:44";
2024-03-09;;;;"Наличные";"70000";RUB;"Тиньк";"70000";RUB;"2024-03-09 18:09:43";"2024-03-09 21:36:33";
2024-03-09;"Еда / Продукты";"VKUSVILL 2718_1";"Овоща";"Тиньк";"305.38";RUB;"Тиньк";"0";RUB;"2024-03-09 18:18:42";"2024-03-11 10:44:48";
2024-03-09;"Еда / Фастфуд/обед/кофе";"Stardog";;"Тиньк";"439";RUB;"Тиньк";"0";RUB;"2024-03-09 17:23:27";"2024-03-09 21:36:33";
2024-03-09;"На лапу подай";"Денис Р.";;"Тиньк";"0";RUB;"Тиньк";"15000";RUB;"2024-03-09 16:06:08";"2024-03-09 21:36:33";
2024-03-09;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";"Рамен 🤤";"Тиньк";"176.48";RUB;"Тиньк";"0";RUB;"2024-03-09 14:15:40";"2024-03-11 10:44:14";
2024-03-09;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";"Рулет 🤤";"Тиньк";"972.76";RUB;"Тиньк";"0";RUB;"2024-03-09 00:29:40";"2024-03-11 10:43:49";
2024-03-08;;;;"Тиньк";"0";RUB;"Тиньк";"77.88";RUB;"2024-03-08 23:57:44";"2024-05-05 19:16:31";
2024-03-08;"Еда / Бухло ";"IP Kuznecov";"Имею право";"Тиньк";"1400.99";RUB;"Тиньк";"0";RUB;"2024-03-08 23:04:31";"2024-03-11 10:48:44";
2024-03-08;"Еда / Бухло ";"TP*TIPS PLUS";"Чаевые";"Тиньк";"100";RUB;"Тиньк";"0";RUB;"2024-03-08 23:04:44";"2024-03-09 11:11:35";
2024-03-08;"Еда / Фастфуд/обед/кофе";"SPAR 321";"Ролли";"Тиньк";"1280.7";RUB;"Тиньк";"0";RUB;"2024-03-08 21:02:56";"2024-03-11 10:48:44";
2024-03-08;"Отдых и развлечения и приколы";"IVI.RU 7";"Лебовски";"Тиньк";"199";RUB;"Тиньк";"0";RUB;"2024-03-08 15:43:40";"2024-03-11 10:48:44";
2024-03-08;"Подарки";"Людмила Ф.";"Пилинг";"Тиньк";"3333";RUB;"Тиньк";"0";RUB;"2024-03-08 15:15:59";"2024-03-11 10:48:44";
2024-03-08;;;;"Тиньк";"40000";RUB;"Сбережения";"40000";RUB;"2024-03-08 14:02:06";"2024-03-08 23:59:43";
2024-03-08;;;;"Сбережения";"38924.48";RUB;"Тиньк";"38924.48";RUB;"2024-03-08 14:01:43";"2024-03-08 23:59:43";
2024-03-08;;;"Пополнение Кубышки";"Тиньк";"77.88";RUB;"Тиньк";"0";RUB;"2024-03-08 14:01:35";"2024-05-05 19:16:31";
2024-03-08;;;;"Тиньк";"10000";RUB;"Сбережения";"10000";RUB;"2024-03-08 14:01:14";"2024-03-08 23:59:43";
2024-03-08;;;"Перевод денежных средств";"Альфа ЗП ";"50000";RUB;"Тиньк";"50000";RUB;"2024-03-08 13:58:56";"2024-05-15 12:12:14";
2024-03-08;"Подарки";"Людмила Ф.";"Подарок Диме?";"Тиньк";"1000";RUB;"Тиньк";"0";RUB;"2024-03-08 13:38:04";"2024-03-11 10:48:44";
2024-03-08;"Еда / Фастфуд/обед/кофе";"PEKARNYA DELICE";"Кофий";"Тиньк";"220";RUB;"Тиньк";"0";RUB;"2024-03-08 08:33:43";"2024-03-11 10:48:44";
2024-03-07;"Зарплата";;"ЗАРАБОТНАЯ ПЛАТА. Основание 7728881950070324RMX4 Платёжное поручение №763020 от 07.03.2024.";"Альфа ЗП ";"0";RUB;"Альфа ЗП ";"50000";RUB;"2024-03-07 17:34:48";"2024-05-15 12:12:14";
2024-03-07;;"Светлана Валерьевна Я.";"Перевод денежных средств";"Альфа ЗП ";"0";RUB;"Альфа ЗП ";"5000";RUB;"2024-03-07 10:33:09";"2024-05-15 12:12:14";
2024-03-07;"Зарплата";;;"Наличные";"0";RUB;"Наличные";"70000";RUB;"2024-03-17 14:11:22";"2024-03-17 14:11:25";
2024-03-07;"Еда / Рестораны";"Cvc Kitajskaya Kukhnya";"Мяяясо";"Тиньк";"5200";RUB;"Тиньк";"0";RUB;"2024-03-07 21:54:56";"2024-03-11 10:48:44";
2024-03-07;"Еда / Продукты";"VKUSVILL_KCO 4918_2";"Булгур";"Тиньк";"106.8";RUB;"Тиньк";"0";RUB;"2024-03-07 18:45:54";"2024-03-11 10:49:14";
2024-03-07;;;;"Альфа ЗП ";"5000";RUB;"Тиньк";"5000";RUB;"2024-03-07 13:19:50";"2024-05-15 12:12:14";
2024-03-07;"Еда / Фастфуд/обед/кофе";"drinkit";;"Тиньк";"290";RUB;"Тиньк";"0";RUB;"2024-03-07 08:54:54";"2024-03-07 09:20:44";
2024-03-06;"Ошибки , Еда / Рестораны";"Glavtur";"Хинкальная на белоре";"Тиньк";"1206";RUB;"Тиньк";"0";RUB;"2024-03-06 15:08:35";"2024-03-11 10:42:57";
2024-03-06;"Еда / Продукты";"AV AZBUKAVKUSA";"Картошка";"Тиньк";"330";RUB;"Тиньк";"0";RUB;"2024-03-06 15:28:15";"2024-03-11 10:49:14";
2024-03-06;"Еда / Фастфуд/обед/кофе";"drinkit";;"Тиньк";"290";RUB;"Тиньк";"0";RUB;"2024-03-06 12:14:58";"2024-03-06 15:45:55";
2024-03-05;;;;"Тиньк";"0";RUB;"Тиньк";"666.38";RUB;"2024-03-06 09:16:13";"2024-05-05 19:16:31";
2024-03-05;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";"Банани";"Тиньк";"277.14";RUB;"Тиньк";"0";RUB;"2024-03-05 15:58:54";"2024-03-11 10:51:06";
2024-03-05;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"491.56";RUB;"Тиньк";"0";RUB;"2024-03-05 15:52:43";"2024-03-05 17:02:34";
2024-03-05;;;"Пополнение Кубышки";"Тиньк";"666.38";RUB;"Тиньк";"0";RUB;"2024-03-05 15:08:26";"2024-05-05 19:16:31";
2024-03-05;"Еда / Рестораны";"The Bull-brest";;"Тиньк";"700";RUB;"Тиньк";"0";RUB;"2024-03-05 15:02:48";"2024-03-05 15:22:00";
2024-03-05;;;;"Сбережения";"5000";RUB;"Тиньк";"5000";RUB;"2024-03-05 15:08:12";"2024-03-06 09:18:16";
2024-03-05;"Еда / Фастфуд/обед/кофе";"drinkit";;"Тиньк";"265";RUB;"Тиньк";"0";RUB;"2024-03-05 12:13:28";"2024-03-05 15:22:00";
2024-03-04;"Еда / Продукты";"PEREKRESTOK SLAVYANSKI";"Соуса";"Тиньк";"266.98";RUB;"Тиньк";"0";RUB;"2024-03-04 20:07:15";"2024-03-11 10:51:06";
2024-03-04;"Еда / Фастфуд/обед/кофе";"KFC";;"Тиньк";"644";RUB;"Тиньк";"0";RUB;"2024-03-04 20:05:46";"2024-03-05 09:06:36";
2024-03-04;"Отдых и развлечения и приколы";"NOC IM PETRAI PR-KT MI";"Аптекарский сад";"Тиньк";"600";RUB;"Тиньк";"0";RUB;"2024-03-04 18:30:07";"2024-03-05 09:06:36";
2024-03-04;"Еда / Продукты";"VKUSVILL 2029_BIOMET_1";"Коржик";"Тиньк";"131";RUB;"Тиньк";"0";RUB;"2024-03-04 18:03:41";"2024-03-11 10:52:13";
2024-03-04;"Подписки ";"YANDEX*5815*PLUS";;"Тиньк";"299";RUB;"Тиньк";"0";RUB;"2024-03-04 13:56:12";"2024-03-04 14:21:15";
2024-03-04;"Еда / Фастфуд/обед/кофе";"drinkit";;"Тиньк";"350";RUB;"Тиньк";"0";RUB;"2024-03-04 13:50:50";"2024-03-04 15:01:35";
2024-03-04;"Еда / Фастфуд/обед/кофе";"SOUP-CAFE";;"Тиньк";"476";RUB;"Тиньк";"0";RUB;"2024-03-04 13:42:06";"2024-03-04 15:01:35";
2024-03-03;"Еда / Продукты";"VKUSVILL 2718_1";"Томаты";"Тиньк";"58.2";RUB;"Тиньк";"0";RUB;"2024-03-03 21:12:09";"2024-03-11 10:52:45";
2024-03-03;"Еда / Продукты";"PEREKRESTOK";"Лук";"Тиньк";"69.99";RUB;"Тиньк";"0";RUB;"2024-03-03 21:14:59";"2024-03-11 10:52:30";
2024-03-03;"Еда / Продукты";"Vkusvill2718SBP";"Мороженое";"Тиньк";"184";RUB;"Тиньк";"0";RUB;"2024-03-03 19:29:43";"2024-03-11 10:53:21";
2024-03-03;"Еда / Продукты";"VKUSVILL 2718_1";"Овоща";"Тиньк";"472.29";RUB;"Тиньк";"0";RUB;"2024-03-03 17:54:39";"2024-03-11 10:53:56";
2024-03-03;"Еда / Фастфуд/обед/кофе";"MANGAL KHOLL";;"Тиньк";"930";RUB;"Тиньк";"0";RUB;"2024-03-03 14:44:48";"2024-03-03 17:30:53";
2024-03-03;"Еда / Бухло ";"MANGAL KHOLL";;"Тиньк";"300";RUB;"Тиньк";"0";RUB;"2024-03-03 14:44:49";"2024-03-03 17:30:53";
2024-03-03;"Ошибки , Еда / Фастфуд/обед/кофе";"Borsch";"Пирожок с борщем, мороженое с луком";"Тиньк";"460";RUB;"Тиньк";"0";RUB;"2024-03-03 16:21:48";"2024-03-03 17:30:53";
2024-03-03;;;;"Сбережения";"5000";RUB;"Тиньк";"5000";RUB;"2024-03-03 09:35:55";"2024-03-03 17:30:53";
2024-03-02;"Еда / Продукты";"MAGNIT MM BOTEVGRAD";"Бекон что ли";"Тиньк";"170.98";RUB;"Тиньк";"0";RUB;"2024-03-02 20:55:33";"2024-03-11 10:54:39";
2024-03-02;"Еда / Продукты";"VKUSVILL 2718_1";"Кимчи";"Тиньк";"362";RUB;"Тиньк";"0";RUB;"2024-03-02 20:43:45";"2024-03-11 10:54:12";
2024-03-02;"Подарки";"PEREKRESTOK DAVYDKOVO";"Тюльпаны";"Тиньк";"779.99";RUB;"Тиньк";"0";RUB;"2024-03-02 20:49:00";"2024-03-11 10:54:30";
2024-03-02;"Еда / Рестораны";"Cvc Kitajskaya Kukhnya";;"Тиньк";"2060";RUB;"Тиньк";"0";RUB;"2024-03-02 19:26:42";"2024-03-02 19:47:55";
2024-03-02;"Озонинг, Подарки";"Перевод по запросу самому себе";"Паяльник";"Тиньк";"2000";RUB;"Тиньк";"0";RUB;"2024-03-02 09:37:43";"2024-03-11 10:57:02";
2024-03-02;;;;"Сбережения";"5000";RUB;"Тиньк";"5000";RUB;"2024-03-02 09:38:26";"2024-03-02 09:56:43";
2024-03-02;"Подарки";"Людмила Ф.";;"Тиньк";"2000";RUB;"Тиньк";"0";RUB;"2024-03-02 09:36:47";"2024-03-02 09:54:39";
2024-03-01;"Еда / Рестораны";"TA BOSTON SEAFOOD BAR";;"Тиньк";"3490";RUB;"Тиньк";"0";RUB;"2024-03-01 19:24:43";"2024-03-02 10:08:08";
2024-03-01;"Еда / Бухло ";"TA BOSTON SEAFOOD BAR";;"Тиньк";"780";RUB;"Тиньк";"0";RUB;"2024-03-01 19:24:44";"2024-03-02 10:08:08";
2024-03-01;"Подписки ";"YM*YANDEX.CLOUD";;"Тиньк";"81.44";RUB;"Тиньк";"0";RUB;"2024-03-01 20:10:07";"2024-05-05 19:07:28";
2024-03-01;"Подписки ";"Tinkoff Pro";;"Тиньк";"199";RUB;"Тиньк";"0";RUB;"2024-03-01 18:08:44";"2024-03-01 18:30:02";
2024-03-01;"Проценты ";;;"Тиньк";"0";RUB;"Тиньк";"11.39";RUB;"2024-03-01 16:50:27";"2024-03-02 09:54:39";
2024-03-01;"Подписки ";"PAY.MTS.RU";;"Тиньк";"950";RUB;"Тиньк";"0";RUB;"2024-03-01 14:27:08";"2024-03-01 14:46:48";
2024-03-01;"Еда / Фастфуд/обед/кофе";"PEKARNYA DELICE";;"Тиньк";"220";RUB;"Тиньк";"0";RUB;"2024-03-01 08:56:52";"2024-03-01 11:51:07";
2024-02-29;"Проценты ";;"Проценты на остаток";"Тиньк";"0";RUB;"Тиньк";"32";RUB;"2024-02-29 23:19:24";"2024-03-02 09:54:39";
2024-02-29;"Проценты ";;"Кэшбэк за обычные покупки";"Тиньк";"0";RUB;"Тиньк";"567";RUB;"2024-02-29 23:15:45";"2024-03-02 09:54:39";
2024-02-28;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"589.99";RUB;"Тиньк";"0";RUB;"2024-02-28 18:37:32";"2024-02-28 19:06:18";
2024-02-28;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"759.96";RUB;"Тиньк";"0";RUB;"2024-02-28 18:47:07";"2024-02-28 19:06:18";
2024-02-28;"Подписки ";"YANDEX*5815*PLUS";;"Тиньк";"100";RUB;"Тиньк";"0";RUB;"2024-02-28 17:14:50";"2024-02-28 18:19:06";
2024-02-28;"Подарки";"Клиенту Тинькофф";"Agora 8 March";"Тиньк";"1000";RUB;"Тиньк";"0";RUB;"2024-02-28 13:58:43";"2024-02-29 08:49:02";
2024-02-28;"Сервис/канцелярия ";"POST RUS.SERVICE.12135";;"Тиньк";"119";RUB;"Тиньк";"0";RUB;"2024-02-28 14:26:19";"2024-02-29 16:09:52";
2024-02-28;"Еда / Фастфуд/обед/кофе";"OOO TIFUD";;"Тиньк";"425";RUB;"Тиньк";"0";RUB;"2024-02-28 13:04:44";"2024-02-28 13:24:22";
2024-02-28;"Транспорт";"YANDEX*4121*TAXI";;"Тиньк";"244";RUB;"Тиньк";"0";RUB;"2024-02-28 12:59:42";"2024-02-28 13:24:22";
2024-02-27;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"52.99";RUB;"Тиньк";"0";RUB;"2024-02-27 17:53:40";"2024-02-27 18:20:37";
2024-02-27;"Сервис/канцелярия ";"OOO ""KOPIKS""";;"Тиньк";"108";RUB;"Тиньк";"0";RUB;"2024-02-27 17:35:22";"2024-02-29 08:49:02";
2024-02-27;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"33.02";RUB;"Тиньк";"0";RUB;"2024-02-27 17:50:02";"2024-02-27 18:20:37";
2024-02-27;"Отдых и развлечения и приколы";"IP PATIN YE O";;"Тиньк";"3149";RUB;"Тиньк";"0";RUB;"2024-02-27 17:42:40";"2024-02-27 18:20:37";
2024-02-27;"Сервис/канцелярия ";"Slavyanskij B-R";;"Тиньк";"10";RUB;"Тиньк";"0";RUB;"2024-02-27 17:36:29";"2024-02-29 08:49:02";
2024-02-27;"Подарки";"LEONARDO";;"Тиньк";"234";RUB;"Тиньк";"0";RUB;"2024-02-27 17:18:41";"2024-02-27 17:53:44";
2024-02-27;"Отдых и развлечения и приколы";"APTECHNOE UCHREZHD-IE";;"Тиньк";"349";RUB;"Тиньк";"0";RUB;"2024-02-27 17:32:07";"2024-02-27 18:45:06";
2024-02-27;"Уборочка";"Алтынай К.";;"Тиньк";"3000";RUB;"Тиньк";"0";RUB;"2024-02-27 15:57:51";"2024-02-27 16:21:59";
2024-02-26;"Подарки";"Market";;"Pay card";"0";RUB;"Pay card";"6151";RUB;"2024-02-26 13:22:55";"2024-05-29 20:02:12";
2024-02-26;"Подарки";"Market";;"Pay card";"1396";RUB;"Pay card";"0";RUB;"2024-02-26 13:24:11";"2024-05-29 20:02:12";
2024-02-26;"Подарки";"Market";;"Pay card";"4702";RUB;"Pay card";"0";RUB;"2024-02-26 13:24:26";"2024-05-29 20:02:12";
2024-02-26;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"179.98";RUB;"Тиньк";"0";RUB;"2024-02-26 20:25:11";"2024-02-26 20:45:22";
2024-02-26;"Еда / Фастфуд/обед/кофе";"TEREMOK OKEANIA";;"Тиньк";"749";RUB;"Тиньк";"0";RUB;"2024-02-26 12:15:18";"2024-02-26 13:48:04";
2024-02-26;"Еда / Продукты";"PEREKRESTOK SLAVYANSKI";;"Тиньк";"229.99";RUB;"Тиньк";"0";RUB;"2024-02-26 12:27:33";"2024-02-26 13:47:12";
2024-02-26;"Подарки";"LEONARDO";;"Тиньк";"78";RUB;"Тиньк";"0";RUB;"2024-02-26 12:08:17";"2024-02-26 13:48:04";
2024-02-26;"Озонинг";"Перевод по запросу самому себе";;"Тиньк";"200";RUB;"Тиньк";"0";RUB;"2024-02-26 00:21:53";"2024-02-26 08:24:13";
2024-02-25;"Еда / Бухло ";"SUNRISE MOSCOW";;"Тиньк";"2400";RUB;"Тиньк";"0";RUB;"2024-02-26 11:55:09";"2024-02-26 11:55:57";
2024-02-25;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"466.05";RUB;"Тиньк";"0";RUB;"2024-02-25 15:56:17";"2024-02-25 16:30:50";
2024-02-25;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"99.6";RUB;"Тиньк";"0";RUB;"2024-02-25 15:48:16";"2024-02-25 16:08:40";
2024-02-25;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"49.48";RUB;"Тиньк";"0";RUB;"2024-02-25 15:59:47";"2024-02-25 16:30:50";
2024-02-25;"Еда / Рестораны";"SUNRISE MOSCOW";"Китайка";"Тиньк";"4620";RUB;"Тиньк";"0";RUB;"2024-02-25 15:01:24";"2024-02-29 22:08:59";
2024-02-25;"Подписки ";"Y.M*OZON";;"Тиньк";"199";RUB;"Тиньк";"0";RUB;"2024-02-25 14:09:08";"2024-02-25 14:32:21";
2024-02-24;"Еда / Продукты";"GLOBUS MEDVEDKOVO";;"Тиньк";"52.43";RUB;"Тиньк";"0";RUB;"2024-02-24 20:33:32";"2024-02-24 20:51:32";
2024-02-24;"Еда / Продукты";"GLOBUS MEDVEDKOVO";;"Тиньк";"717.6";RUB;"Тиньк";"0";RUB;"2024-02-24 20:27:37";"2024-02-24 20:51:32";
2024-02-24;"Подарки";"Вероника Л.";"С днём рождения!";"Тиньк";"3000";RUB;"Тиньк";"0";RUB;"2024-02-24 17:32:13";"2024-02-24 17:42:30";
2024-02-23;"Еда / Продукты";"PEREKRESTOK KUTUZOVSK";;"Тиньк";"728.11";RUB;"Тиньк";"0";RUB;"2024-02-23 19:09:15";"2024-02-23 20:04:42";
2024-02-23;"Шмот ";"MUZHSKAYA ODEZHDA";"Джинсы";"Тиньк";"4875";RUB;"Тиньк";"0";RUB;"2024-02-23 18:43:44";"2024-02-24 09:50:37";
2024-02-22;"Зарплата";;"ЗАРПЛАТА ЗА ПЕРВУЮ ПОЛОВИНУ МЕСЯЦА. Основание 7728881950220224GFZG Платёжное поручение №362130 от 22.02.2024.";"Альфа ЗП ";"0";RUB;"Альфа ЗП ";"50000";RUB;"2024-02-22 17:56:10";"2024-05-15 12:12:14";
2024-02-22;;;"Комиссия за перевод СБП  ЛЕЙБОВИЧ НИКИТА МАКСИМОВИЧ в пользу 79852489052";"Альфа ЗП ";"15";RUB;"Альфа ЗП ";"0";RUB;"2024-02-22 20:46:02";"2024-05-15 12:12:14";
2024-02-22;;;;"Тиньк";"40000";RUB;"Сбережения";"40000";RUB;"2024-02-22 20:48:05";"2024-02-22 20:50:52";
2024-02-22;;;"Пополнение Кубышки";"Тиньк";"774.7";RUB;"Тиньк";"0";RUB;"2024-02-22 20:47:31";"2024-05-05 19:16:31";
2024-02-22;;;;"Тиньк";"40000";RUB;"Сбережения";"40000";RUB;"2024-02-22 20:48:28";"2024-02-22 20:50:52";
2024-02-22;;;"Перевод денежных средств";"Альфа ЗП ";"50000";RUB;"Тиньк";"50000";RUB;"2024-02-22 20:46:02";"2024-05-15 12:12:14";
2024-02-22;"Еда / Рестораны";"TAPPER";"Хинкали";"Тиньк";"2384";RUB;"Тиньк";"0";RUB;"2024-02-22 19:25:16";"2024-02-22 20:49:56";
2024-02-22;"Зарплата";"Елена М.";;"Тиньк";"0";RUB;"Тиньк";"70000";RUB;"2024-02-22 18:57:51";"2024-02-22 19:19:14";
2024-02-21;;;;"Тиньк";"0";RUB;"Тиньк";"393";RUB;"2024-02-21 22:11:17";"2024-05-05 19:16:31";
2024-02-21;"Еда / Фастфуд/обед/кофе";"Vkusnoitochka_27730_mo";;"Тиньк";"393";RUB;"Тиньк";"0";RUB;"2024-02-21 18:36:42";"2024-02-21 19:15:48";
2024-02-21;;;;"Тиньк";"0";RUB;"Тиньк";"325.98";RUB;"2024-02-21 17:58:40";"2024-05-05 19:16:31";
2024-02-21;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"215.78";RUB;"Тиньк";"0";RUB;"2024-02-21 15:09:36";"2024-02-21 16:23:01";
2024-02-21;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"110.2";RUB;"Тиньк";"0";RUB;"2024-02-21 15:13:02";"2024-02-21 16:23:01";
2024-02-21;;;;"Тиньк";"0";RUB;"Тиньк";"55.72";RUB;"2024-02-21 14:31:12";"2024-05-05 19:16:31";
2024-02-21;"Еда / Фастфуд/обед/кофе";"OOO TIFUD";;"Тиньк";"410";RUB;"Тиньк";"0";RUB;"2024-02-21 14:25:52";"2024-02-21 23:29:35";
2024-02-21;"Озонинг";"Перевод по запросу самому себе";;"Тиньк";"3000";RUB;"Тиньк";"0";RUB;"2024-02-21 12:15:04";"2024-02-21 12:17:18";
2024-02-20;"Еда / Продукты";"KRASNOE I BELOE";;"Тиньк";"217.98";RUB;"Тиньк";"0";RUB;"2024-02-20 20:48:27";"2024-02-20 21:01:27";
2024-02-20;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"847.3";RUB;"Тиньк";"0";RUB;"2024-02-20 20:42:03";"2024-02-20 21:01:27";
2024-02-19;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"370.5";RUB;"Тиньк";"0";RUB;"2024-02-19 19:26:25";"2024-02-20 09:15:27";
2024-02-19;"Еда / Продукты";"OOO MONGER";"Сыр ";"Тиньк";"365";RUB;"Тиньк";"0";RUB;"2024-02-19 18:37:48";"2024-02-19 21:13:27";
2024-02-19;"Еда / Бухло ";"Share House";;"Тиньк";"150";RUB;"Тиньк";"0";RUB;"2024-02-19 16:45:50";"2024-02-19 19:03:15";
2024-02-19;"Еда / Рестораны";"Kukhnya Sherkhauz";;"Тиньк";"400";RUB;"Тиньк";"0";RUB;"2024-02-19 16:45:45";"2024-03-20 18:27:22";
2024-02-19;"Еда / Бухло ";"Share House";;"Тиньк";"400";RUB;"Тиньк";"0";RUB;"2024-02-19 15:40:49";"2024-02-19 16:51:50";
2024-02-19;"Еда / Бухло ";"Share House";;"Тиньк";"365";RUB;"Тиньк";"0";RUB;"2024-02-19 15:58:07";"2024-02-19 16:51:50";
2024-02-19;"Озонинг";"Перевод по запросу самому себе";;"Тиньк";"2500";RUB;"Тиньк";"0";RUB;"2024-02-19 14:20:45";"2024-02-19 14:22:20";
2024-02-18;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"616.76";RUB;"Тиньк";"0";RUB;"2024-02-18 16:29:21";"2024-02-18 16:50:19";
2024-02-18;"Еда / Рестораны";"Sp_Chajkhona Tashkent";;"Тиньк";"418";RUB;"Тиньк";"0";RUB;"2024-02-18 15:32:20";"2024-02-18 16:05:06";
2024-02-18;"Шмот ";"SPORTMASTER";"Шапочка";"Тиньк";"1260";RUB;"Тиньк";"0";RUB;"2024-02-18 14:35:32";"2024-02-24 09:50:37";
2024-02-17;"Озонинг";"Перевод по запросу самому себе";;"Тиньк";"700";RUB;"Тиньк";"0";RUB;"2024-02-17 23:52:38";"2024-02-18 09:12:36";
